Customer_ID,Product,Quantity,Price,Total_Sales,Region,Date
C30133,Tablet,5,50000,250000,North,2025-06-22
C30134,Printer,5,8000,40000,South,2025-12-15
C30135,Tablet,10,12000,120000,West,2025-10-02
C30136,Printer,2,1500,3000,West,2025-09-29
C30137,Keyboard,2,25000,50000,East,2025-04-25
C30138,Laptop,2,1500,3000,West,2025-10-16
C30139,Tablet,7,8000,56000,East,2025-07-16
C30140,Keyboard,1,8000,8000,West,2025-12-19
C30141,Monitor,8,25000,200000,West,2025-04-11
C30142,Laptop,8,25000,200000,North,2025-09-20
C30143,Tablet,8,1500,12000,South,2025-06-29
C30144,Tablet,5,500,2500,West,2025-03-09
C30145,Tablet,5,500,2500,South,2025-12-22
C30146,Mouse,10,500,5000,East,2025-11-19
C30147,Tablet,9,12000,108000,West,2025-01-27
C30148,Monitor,2,1500,3000,East,2025-07-29
C30149,Laptop,3,12000,36000,East,2025-09-16
C30150,Monitor,3,1500,4500,North,2025-11-19
C30151,Keyboard,5,50000,250000,North,2025-01-16
C30152,Monitor,7,8000,56000,North,2025-04-06
C30153,Laptop,3,500,1500,North,2025-09-11
C30154,Monitor,1,50000,50000,West,2025-03-06
C30155,Printer,4,8000,32000,West,2025-03-05
C30156,Printer,6,12000,72000,West,2025-01-07
C30157,Printer,7,25000,175000,West,2025-11-27
C30158,Monitor,2,50000,100000,West,2025-07-24
C30159,Printer,7,25000,175000,East,2025-07-10
C30160,Laptop,2,1500,3000,South,2025-01-30
C30161,Printer,3,1500,4500,North,2025-06-08
C30162,Keyboard,6,500,3000,South,2025-08-13
C30163,Monitor,2,50000,100000,North,2025-12-03
C30164,Monitor,6,12000,72000,East,2025-06-06
C30165,Tablet,1,8000,8000,East,2025-02-08
C30166,Mouse,3,12000,36000,South,2025-12-16
C30167,Keyboard,6,25000,150000,North,2025-01-16
C30168,Printer,3,500,1500,North,2025-03-06
C30169,Monitor,5,500,2500,East,2025-12-07
C30170,Mouse,3,25000,75000,North,2025-06-14
C30171,Keyboard,6,50000,300000,West,2025-01-14
C30172,Printer,2,12000,24000,South,2025-12-19
C30173,Tablet,2,25000,50000,West,2025-02-08
C30174,Laptop,10,1500,15000,South,2025-11-02
C30175,Keyboard,4,50000,200000,West,2025-11-18
C30176,Printer,7,25000,175000,North,2025-04-11
C30177,Laptop,1,8000,8000,North,2025-12-27
C30178,Mouse,2,50000,100000,South,2025-12-11
C30179,Laptop,8,8000,64000,East,2025-11-09
C30180,Monitor,4,8000,32000,East,2025-10-26
C30181,Keyboard,4,12000,48000,East,2025-12-09
C30182,Mouse,2,8000,16000,South,2025-01-19
C30183,Laptop,3,12000,36000,West,2025-05-10
C30184,Monitor,3,500,1500,East,2025-02-10
C30185,Printer,8,8000,64000,West,2025-03-16
C30186,Mouse,10,500,5000,North,2025-10-16
C30187,Monitor,1,500,500,East,2025-01-29
C30188,Printer,2,25000,50000,West,2025-11-16
C30189,Monitor,7,50000,350000,North,2025-11-16
C30190,Monitor,9,12000,108000,North,2025-11-25
C30191,Mouse,4,25000,100000,North,2025-12-16
C30192,Tablet,9,8000,72000,South,2025-09-07
C30193,Tablet,1,25000,25000,East,2025-11-19
C30194,Printer,8,50000,400000,West,2025-08-04
C30195,Tablet,10,25000,250000,South,2025-10-28
C30196,Monitor,5,25000,125000,East,2025-08-12
C30197,Monitor,6,25000,150000,West,2025-06-29
C30198,Printer,3,8000,24000,East,2025-05-16
C30199,Laptop,8,12000,96000,West,2025-04-14
C30200,Mouse,9,12000,108000,West,2025-12-24
C30201,Mouse,9,50000,450000,South,2025-02-23
C30202,Monitor,9,25000,225000,West,2025-09-22
C30203,Mouse,1,500,500,West,2025-10-16
C30204,Keyboard,6,50000,300000,North,2025-04-02
C30205,Keyboard,6,500,3000,West,2025-06-26
C30206,Printer,1,25000,25000,West,2025-11-01
C30207,Monitor,9,1500,13500,West,2025-02-26
C30208,Laptop,2,1500,3000,West,2025-04-11
C30209,Printer,5,25000,125000,West,2025-12-20
C30210,Keyboard,1,500,500,North,2025-12-10
C30211,Laptop,8,12000,96000,North,2025-12-20
C30212,Monitor,2,500,1000,South,2025-08-27
C30213,Mouse,6,500,3000,North,2025-10-18
C30214,Keyboard,6,12000,72000,East,2025-05-01
C30215,Tablet,1,25000,25000,West,2025-08-06
C30216,Mouse,9,50000,450000,West,2025-06-25
C30217,Tablet,1,8000,8000,North,2025-07-04
C30218,Keyboard,7,1500,10500,East,2025-06-06
C30219,Tablet,2,12000,24000,East,2025-05-18
C30220,Tablet,7,8000,56000,East,2025-10-15
C30221,Printer,3,1500,4500,West,2025-01-25
C30222,Mouse,8,25000,200000,North,2025-05-28
C30223,Printer,6,50000,300000,North,2025-12-19
C30224,Keyboard,7,12000,84000,East,2025-10-12
C30225,Tablet,10,8000,80000,East,2025-02-15
C30226,Tablet,5,1500,7500,South,2025-07-10
C30227,Monitor,8,500,4000,North,2025-02-25
C30228,Tablet,9,500,4500,North,2025-12-07
C30229,Monitor,4,25000,100000,East,2025-01-18
C30230,Laptop,4,25000,100000,West,2025-08-29
C30231,Tablet,8,25000,200000,West,2025-07-07
C30232,Monitor,10,12000,120000,North,2025-05-27
C30233,Laptop,1,12000,12000,East,2025-01-23
C30234,Laptop,2,8000,16000,East,2025-06-18
C30235,Printer,2,12000,24000,West,2025-04-05
C30236,Tablet,7,50000,350000,West,2025-09-07
C30237,Printer,5,8000,40000,North,2025-12-16
C30238,Keyboard,6,500,3000,East,2025-10-23
C30239,Mouse,4,1500,6000,West,2025-12-27
C30240,Keyboard,5,25000,125000,North,2025-04-20
C30241,Mouse,8,50000,400000,South,2025-10-26
C30242,Mouse,5,8000,40000,West,2025-03-10
C30243,Laptop,4,50000,200000,South,2025-11-06
C30244,Monitor,1,8000,8000,North,2025-04-07
C30245,Mouse,4,8000,32000,West,2025-10-23
C30246,Laptop,8,8000,64000,West,2025-05-31
C30247,Mouse,2,25000,50000,North,2025-05-17
C30248,Printer,4,50000,200000,South,2025-02-07
C30249,Monitor,3,8000,24000,West,2025-02-15
C30250,Keyboard,5,1500,7500,North,2025-12-28
C30251,Monitor,9,25000,225000,South,2025-10-14
C30252,Monitor,9,25000,225000,North,2025-05-04
C30253,Keyboard,4,12000,48000,North,2025-07-04
C30254,Tablet,6,50000,300000,North,2025-12-27
C30255,Printer,9,50000,450000,East,2025-10-21
C30256,Mouse,9,8000,72000,North,2025-10-03
C30257,Printer,7,1500,10500,East,2025-10-27
C30258,Mouse,2,8000,16000,West,2025-02-19
C30259,Laptop,4,8000,32000,East,2025-08-04
C30260,Keyboard,3,25000,75000,South,2025-03-19
C30261,Keyboard,7,12000,84000,North,2025-06-23
C30262,Printer,3,1500,4500,East,2025-06-20
C30263,Printer,1,50000,50000,East,2025-02-04
C30264,Laptop,9,25000,225000,North,2025-09-16
C30265,Keyboard,2,25000,50000,South,2025-05-25
C30266,Printer,8,8000,64000,North,2025-08-12
C30267,Printer,10,50000,500000,West,2025-04-12
C30268,Monitor,9,25000,225000,South,2025-08-09
C30269,Monitor,5,500,2500,East,2025-09-06
C30270,Monitor,6,500,3000,West,2025-09-16
C30271,Mouse,8,50000,400000,South,2025-07-24
C30272,Monitor,3,12000,36000,North,2025-05-15
C30273,Printer,5,500,2500,South,2025-06-05
C30274,Laptop,4,50000,200000,East,2025-08-15
C30275,Printer,3,50000,150000,South,2025-07-19
C30276,Mouse,6,8000,48000,South,2025-12-08
C30277,Laptop,5,1500,7500,West,2025-04-20
C30278,Printer,1,12000,12000,North,2025-01-04
C30279,Keyboard,1,25000,25000,East,2025-08-07
C30280,Keyboard,7,50000,350000,East,2025-09-15
C30281,Monitor,6,1500,9000,South,2025-06-28
C30282,Monitor,9,1500,13500,South,2025-04-23
C30283,Monitor,1,25000,25000,East,2025-10-18
C30284,Tablet,4,12000,48000,West,2025-11-22
C30285,Monitor,4,8000,32000,North,2025-11-28
C30286,Laptop,7,1500,10500,West,2025-11-25
C30287,Mouse,5,500,2500,North,2025-05-25
C30288,Keyboard,5,50000,250000,East,2025-01-05
C30289,Keyboard,10,50000,500000,South,2025-02-02
C30290,Keyboard,1,8000,8000,South,2025-12-22
C30291,Mouse,9,1500,13500,West,2025-05-01
C30292,Laptop,3,50000,150000,East,2025-01-04
C30293,Laptop,1,8000,8000,North,2025-04-11
C30294,Tablet,6,25000,150000,West,2025-06-20
C30295,Keyboard,3,1500,4500,South,2025-09-08
C30296,Tablet,8,25000,200000,East,2025-02-28
C30297,Keyboard,8,25000,200000,North,2025-08-05
C30298,Mouse,5,8000,40000,North,2025-07-29
C30299,Keyboard,8,12000,96000,East,2025-02-03
C30300,Tablet,2,8000,16000,North,2025-06-20
C30301,Monitor,4,1500,6000,West,2025-10-14
C30302,Laptop,1,50000,50000,North,2025-05-20
C30303,Mouse,7,50000,350000,East,2025-08-13
C30304,Tablet,8,25000,200000,East,2025-11-26
C30305,Laptop,8,25000,200000,West,2025-03-20
C30306,Tablet,4,50000,200000,North,2025-06-25
C30307,Tablet,9,500,4500,West,2025-11-28
C30308,Mouse,7,12000,84000,South,2025-03-04
C30309,Monitor,6,8000,48000,West,2025-02-16
C30310,Monitor,3,12000,36000,East,2025-08-30
C30311,Printer,9,500,4500,South,2025-01-20
C30312,Printer,8,8000,64000,East,2025-06-26
C30313,Laptop,9,50000,450000,West,2025-06-09
C30314,Mouse,4,25000,100000,West,2025-03-20
C30315,Tablet,6,8000,48000,South,2025-04-09
C30316,Keyboard,1,25000,25000,South,2025-03-22
C30317,Mouse,6,8000,48000,East,2025-08-03
C30318,Monitor,6,500,3000,West,2025-10-15
C30319,Mouse,9,12000,108000,East,2025-10-06
C30320,Laptop,8,25000,200000,North,2025-12-07
C30321,Printer,10,25000,250000,North,2025-06-09
C30322,Laptop,10,12000,120000,East,2025-07-10
C30323,Tablet,2,500,1000,West,2025-01-21
C30324,Mouse,10,1500,15000,South,2025-09-06
C30325,Laptop,1,50000,50000,South,2025-07-08
C30326,Printer,5,8000,40000,West,2025-02-15
C30327,Mouse,10,500,5000,South,2025-09-05
C30328,Keyboard,7,8000,56000,East,2025-06-14
C30329,Keyboard,10,8000,80000,North,2025-07-20
C30330,Monitor,6,8000,48000,East,2025-06-17
C30331,Keyboard,7,1500,10500,South,2025-07-18
C30332,Mouse,6,12000,72000,West,2025-02-25
C30333,Mouse,10,1500,15000,East,2025-08-17
C30334,Mouse,2,25000,50000,North,2025-01-10
C30335,Laptop,4,500,2000,East,2025-09-08
C30336,Monitor,7,1500,10500,West,2025-09-03
C30337,Keyboard,5,25000,125000,South,2025-07-25
C30338,Laptop,10,12000,120000,West,2025-05-15
C30339,Mouse,6,12000,72000,West,2025-10-08
C30340,Printer,2,1500,3000,West,2025-05-20
C30341,Mouse,7,1500,10500,East,2025-02-16
C30342,Keyboard,4,25000,100000,South,2025-12-14
C30343,Printer,5,1500,7500,South,2025-09-13
C30344,Printer,1,1500,1500,East,2025-03-04
C30345,Printer,9,500,4500,East,2025-09-08
C30346,Keyboard,5,1500,7500,North,2025-10-20
C30347,Keyboard,9,1500,13500,West,2025-04-28
C30348,Tablet,5,12000,60000,East,2025-11-24
C30349,Tablet,10,1500,15000,South,2025-03-27
C30350,Laptop,4,500,2000,South,2025-09-27
C30351,Tablet,2,12000,24000,South,2025-03-01
C30352,Tablet,5,8000,40000,North,2025-05-05
C30353,Tablet,1,25000,25000,North,2025-10-25
C30354,Mouse,9,1500,13500,West,2025-05-15
C30355,Monitor,10,8000,80000,East,2025-12-24
C30356,Laptop,3,25000,75000,West,2025-02-20
C30357,Laptop,1,50000,50000,East,2025-07-08
C30358,Monitor,8,500,4000,West,2025-01-17
C30359,Mouse,7,1500,10500,West,2025-07-27
C30360,Mouse,8,12000,96000,North,2025-04-13
C30361,Mouse,6,50000,300000,East,2025-10-28
C30362,Keyboard,6,500,3000,North,2025-04-30
C30363,Laptop,3,1500,4500,North,2025-09-29
C30364,Printer,4,8000,32000,East,2025-03-07
C30365,Printer,7,1500,10500,South,2025-07-05
C30366,Printer,10,8000,80000,South,2025-10-15
C30367,Tablet,4,1500,6000,South,2025-06-13
C30368,Monitor,4,8000,32000,East,2025-07-22
C30369,Keyboard,6,12000,72000,West,2025-06-13
C30370,Tablet,1,1500,1500,East,2025-02-27
C30371,Monitor,7,25000,175000,South,2025-01-04
C30372,Keyboard,2,25000,50000,East,2025-01-21
C30373,Keyboard,7,500,3500,North,2025-06-12
C30374,Laptop,9,8000,72000,South,2025-12-23
C30375,Tablet,10,50000,500000,South,2025-08-15
C30376,Printer,2,12000,24000,North,2025-08-16
C30377,Printer,6,8000,48000,East,2025-02-20
C30378,Mouse,5,500,2500,South,2025-01-03
C30379,Tablet,5,8000,40000,East,2025-07-21
C30380,Mouse,7,12000,84000,West,2025-04-08
C30381,Mouse,10,50000,500000,North,2025-02-16
C30382,Laptop,6,8000,48000,South,2025-08-29
C30383,Mouse,6,8000,48000,South,2025-09-11
C30384,Mouse,7,500,3500,South,2025-11-13
C30385,Printer,6,12000,72000,West,2025-04-08
C30386,Mouse,4,500,2000,North,2025-11-28
C30387,Tablet,9,1500,13500,East,2025-03-22
C30388,Mouse,7,25000,175000,South,2025-08-21
C30389,Monitor,6,50000,300000,North,2025-04-05
C30390,Monitor,1,1500,1500,North,2025-01-16
C30391,Printer,3,500,1500,North,2025-05-25
C30392,Printer,3,12000,36000,East,2025-02-03
C30393,Tablet,7,25000,175000,North,2025-11-25
C30394,Tablet,2,12000,24000,East,2025-03-03
C30395,Laptop,4,8000,32000,North,2025-06-26
C30396,Laptop,5,50000,250000,North,2025-04-30
C30397,Keyboard,8,25000,200000,East,2025-06-06
C30398,Laptop,2,500,1000,East,2025-11-11
C30399,Keyboard,7,8000,56000,North,2025-10-14
C30400,Monitor,6,25000,150000,North,2025-11-21
C30401,Mouse,8,8000,64000,South,2025-04-29
C30402,Laptop,2,12000,24000,East,2025-05-11
C30403,Tablet,6,50000,300000,North,2025-02-21
C30404,Keyboard,5,25000,125000,North,2025-04-23
C30405,Tablet,3,8000,24000,East,2025-07-28
C30406,Monitor,1,50000,50000,South,2025-06-24
C30407,Monitor,4,12000,48000,West,2025-05-30
C30408,Printer,5,25000,125000,North,2025-04-15
C30409,Mouse,1,500,500,East,2025-12-12
C30410,Mouse,9,50000,450000,East,2025-12-08
C30411,Tablet,7,12000,84000,South,2025-07-16
C30412,Printer,4,1500,6000,West,2025-06-01
C30413,Mouse,1,8000,8000,North,2025-05-12
C30414,Monitor,8,8000,64000,East,2025-11-18
C30415,Keyboard,1,500,500,South,2025-08-10
C30416,Tablet,5,25000,125000,West,2025-01-08
C30417,Monitor,3,500,1500,North,2025-07-25
C30418,Mouse,3,12000,36000,North,2025-04-03
C30419,Printer,8,8000,64000,East,2025-11-30
C30420,Printer,4,25000,100000,South,2025-08-15
C30421,Keyboard,3,500,1500,West,2025-05-26
C30422,Printer,4,1500,6000,South,2025-10-20
C30423,Mouse,2,500,1000,South,2025-02-13
C30424,Mouse,8,50000,400000,South,2025-05-10
C30425,Printer,5,8000,40000,East,2025-08-03
C30426,Monitor,3,1500,4500,South,2025-05-20
C30427,Laptop,4,1500,6000,North,2025-06-08
C30428,Printer,10,25000,250000,East,2025-09-24
C30429,Mouse,6,50000,300000,South,2025-02-02
C30430,Mouse,7,8000,56000,North,2025-03-12
C30431,Keyboard,9,8000,72000,South,2025-02-06
C30432,Keyboard,5,25000,125000,North,2025-01-16
C30433,Tablet,4,25000,100000,North,2025-09-03
C30434,Keyboard,10,500,5000,North,2025-02-21
C30435,Mouse,6,500,3000,West,2025-02-10
C30436,Printer,3,8000,24000,South,2025-09-24
C30437,Monitor,9,1500,13500,South,2025-05-11
C30438,Laptop,8,25000,200000,East,2025-09-19
C30439,Monitor,5,1500,7500,East,2025-11-08
C30440,Monitor,3,1500,4500,East,2025-02-19
C30441,Monitor,7,50000,350000,South,2025-02-16
C30442,Mouse,6,12000,72000,South,2025-03-02
C30443,Keyboard,3,500,1500,South,2025-03-16
C30444,Monitor,1,12000,12000,West,2025-11-21
C30445,Printer,9,12000,108000,South,2025-08-29
C30446,Printer,9,12000,108000,East,2025-10-06
C30447,Tablet,10,50000,500000,South,2025-08-22
C30448,Monitor,4,12000,48000,South,2025-06-09
C30449,Keyboard,8,25000,200000,East,2025-01-05
C30450,Monitor,6,50000,300000,North,2025-07-18
C30451,Mouse,3,8000,24000,South,2025-03-17
C30452,Mouse,10,1500,15000,North,2025-11-29
C30453,Printer,4,25000,100000,North,2025-07-05
C30454,Mouse,1,25000,25000,South,2025-03-30
C30455,Printer,2,50000,100000,North,2025-07-18
C30456,Printer,10,50000,500000,North,2025-04-07
C30457,Tablet,1,500,500,East,2025-01-08
C30458,Laptop,6,8000,48000,South,2025-08-23
C30459,Keyboard,5,50000,250000,East,2025-09-23
C30460,Printer,8,1500,12000,West,2025-05-25
C30461,Keyboard,9,12000,108000,South,2025-09-24
C30462,Monitor,5,1500,7500,West,2025-04-29
C30463,Printer,7,25000,175000,South,2025-04-01
C30464,Tablet,9,8000,72000,East,2025-10-06
C30465,Mouse,9,12000,108000,South,2025-08-08
C30466,Mouse,9,8000,72000,West,2025-01-02
C30467,Keyboard,8,50000,400000,South,2025-04-25
C30468,Monitor,4,50000,200000,South,2025-06-09
C30469,Tablet,6,500,3000,South,2025-06-05
C30470,Laptop,8,12000,96000,East,2025-04-16
C30471,Mouse,3,12000,36000,West,2025-01-19
C30472,Tablet,10,8000,80000,West,2025-12-12
C30473,Monitor,5,50000,250000,North,2025-06-06
C30474,Printer,8,25000,200000,West,2025-07-03
C30475,Mouse,6,8000,48000,South,2025-05-29
C30476,Monitor,10,1500,15000,East,2025-10-17
C30477,Keyboard,7,500,3500,West,2025-04-05
C30478,Printer,8,50000,400000,West,2025-10-05
C30479,Laptop,8,50000,400000,South,2025-09-09
C30480,Mouse,4,12000,48000,North,2025-11-05
C30481,Monitor,4,1500,6000,West,2025-12-31
C30482,Monitor,9,500,4500,South,2025-02-12
C30483,Tablet,5,500,2500,West,2025-09-14
C30484,Printer,7,50000,350000,West,2025-12-06
C30485,Laptop,6,25000,150000,East,2025-04-08
C30486,Laptop,1,50000,50000,South,2025-06-07
C30487,Keyboard,5,500,2500,North,2025-02-16
C30488,Tablet,2,8000,16000,North,2025-03-11
C30489,Keyboard,1,25000,25000,East,2025-03-11
C30490,Tablet,3,500,1500,West,2025-06-16
C30491,Laptop,3,8000,24000,South,2025-07-22
C30492,Tablet,8,12000,96000,East,2025-10-18
C30493,Laptop,3,12000,36000,South,2025-06-23
C30494,Printer,8,50000,400000,East,2025-07-28
C30495,Tablet,3,12000,36000,West,2025-02-05
C30496,Mouse,9,50000,450000,South,2025-08-15
C30497,Mouse,6,25000,150000,West,2025-06-21
C30498,Monitor,1,8000,8000,North,2025-04-17
C30499,Printer,2,1500,3000,North,2025-03-20
C30500,Laptop,1,25000,25000,West,2025-11-10
C30501,Mouse,5,1500,7500,East,2025-03-10
C30502,Printer,3,1500,4500,North,2025-07-31
C30503,Printer,1,8000,8000,North,2025-12-01
C30504,Laptop,7,12000,84000,East,2025-07-06
C30505,Tablet,9,50000,450000,South,2025-01-09
C30506,Tablet,9,1500,13500,South,2025-10-22
C30507,Tablet,2,500,1000,West,2025-07-22
C30508,Mouse,9,25000,225000,North,2025-07-06
C30509,Printer,5,1500,7500,West,2025-09-28
C30510,Laptop,3,12000,36000,South,2025-05-08
C30511,Mouse,2,50000,100000,North,2025-01-11
C30512,Laptop,8,25000,200000,East,2025-12-19
C30513,Keyboard,3,500,1500,West,2025-02-06
C30514,Printer,7,50000,350000,North,2025-04-05
C30515,Mouse,6,12000,72000,East,2025-04-16
C30516,Mouse,10,1500,15000,North,2025-03-24
C30517,Mouse,8,50000,400000,East,2025-05-25
C30518,Mouse,8,8000,64000,South,2025-09-08
C30519,Printer,5,1500,7500,West,2025-05-19
C30520,Mouse,6,500,3000,East,2025-05-27
C30521,Mouse,2,8000,16000,North,2025-10-09
C30522,Mouse,8,1500,12000,East,2025-02-21
C30523,Mouse,8,1500,12000,South,2025-07-07
C30524,Tablet,4,500,2000,South,2025-03-05
C30525,Mouse,2,500,1000,East,2025-03-24
C30526,Keyboard,8,12000,96000,South,2025-07-19
C30527,Monitor,8,25000,200000,North,2025-09-03
C30528,Mouse,8,8000,64000,North,2025-11-09
C30529,Keyboard,1,12000,12000,West,2025-07-08
C30530,Mouse,9,50000,450000,South,2025-12-30
C30531,Keyboard,4,8000,32000,West,2025-10-29
C30532,Laptop,3,12000,36000,North,2025-10-15
C30533,Keyboard,6,25000,150000,East,2025-04-21
C30534,Keyboard,9,12000,108000,North,2025-03-14
C30535,Keyboard,9,50000,450000,North,2025-01-28
C30536,Laptop,2,500,1000,West,2025-09-05
C30537,Tablet,10,8000,80000,West,2025-01-20
C30538,Laptop,8,12000,96000,North,2025-03-14
C30539,Laptop,10,500,5000,South,2025-05-29
C30540,Laptop,10,1500,15000,East,2025-02-28
C30541,Tablet,6,25000,150000,West,2025-03-29
C30542,Mouse,1,500,500,South,2025-03-03
C30543,Keyboard,1,50000,50000,West,2025-03-20
C30544,Printer,7,8000,56000,East,2025-02-28
C30545,Laptop,1,25000,25000,South,2025-07-18
C30546,Laptop,7,50000,350000,East,2025-01-24
C30547,Mouse,2,500,1000,North,2025-01-29
C30548,Printer,9,8000,72000,East,2025-05-23
C30549,Tablet,3,12000,36000,North,2025-05-21
C30550,Monitor,2,12000,24000,South,2025-04-20
C30551,Tablet,4,1500,6000,East,2025-04-03
C30552,Tablet,10,12000,120000,South,2025-12-01
C30553,Mouse,6,500,3000,West,2025-10-15
C30554,Mouse,10,25000,250000,North,2025-11-10
C30555,Laptop,3,1500,4500,West,2025-09-15
C30556,Printer,7,8000,56000,South,2025-03-26
C30557,Printer,2,1500,3000,East,2025-06-02
C30558,Tablet,5,1500,7500,South,2025-07-07
C30559,Monitor,4,25000,100000,South,2025-04-12
C30560,Tablet,7,500,3500,West,2025-07-11
C30561,Tablet,7,25000,175000,North,2025-11-06
C30562,Printer,1,25000,25000,North,2025-05-27
C30563,Printer,7,25000,175000,East,2025-06-25
C30564,Laptop,8,25000,200000,East,2025-06-07
C30565,Printer,4,50000,200000,West,2025-02-10
C30566,Tablet,1,25000,25000,West,2025-01-30
C30567,Mouse,5,50000,250000,East,2025-06-04
C30568,Printer,4,8000,32000,West,2025-08-11
C30569,Keyboard,8,1500,12000,North,2025-10-11
C30570,Mouse,2,8000,16000,East,2025-07-05
C30571,Printer,3,25000,75000,East,2025-04-14
C30572,Laptop,8,12000,96000,South,2025-06-27
C30573,Keyboard,10,50000,500000,West,2025-08-15
C30574,Tablet,6,50000,300000,East,2025-12-05
C30575,Laptop,1,50000,50000,North,2025-10-23
C30576,Laptop,7,12000,84000,West,2025-11-08
C30577,Tablet,1,500,500,South,2025-01-20
C30578,Printer,1,25000,25000,East,2025-05-20
C30579,Keyboard,7,50000,350000,North,2025-06-04
C30580,Keyboard,4,50000,200000,South,2025-07-08
C30581,Tablet,1,500,500,East,2025-06-02
C30582,Printer,5,1500,7500,North,2025-05-20
C30583,Tablet,4,50000,200000,South,2025-08-01
C30584,Laptop,7,500,3500,East,2025-07-23
C30585,Monitor,10,8000,80000,West,2025-03-09
C30586,Printer,2,50000,100000,North,2025-11-23
C30587,Laptop,7,50000,350000,West,2025-03-09
C30588,Monitor,7,1500,10500,South,2025-07-23
C30589,Laptop,10,25000,250000,South,2025-07-16
C30590,Tablet,4,1500,6000,East,2025-12-11
C30591,Printer,2,500,1000,South,2025-03-03
C30592,Mouse,10,500,5000,South,2025-11-03
C30593,Monitor,1,1500,1500,North,2025-04-22
C30594,Laptop,5,8000,40000,North,2025-04-20
C30595,Printer,7,500,3500,North,2025-07-16
C30596,Mouse,2,8000,16000,East,2025-06-30
C30597,Monitor,3,25000,75000,South,2025-04-20
C30598,Laptop,2,50000,100000,North,2025-06-08
C30599,Laptop,9,25000,225000,North,2025-05-05
C30600,Tablet,3,25000,75000,West,2025-02-06
C30601,Keyboard,7,8000,56000,West,2025-12-15
C30602,Laptop,3,500,1500,West,2025-04-15
C30603,Printer,7,25000,175000,East,2025-11-02
C30604,Mouse,8,8000,64000,West,2025-06-14
C30605,Monitor,1,25000,25000,East,2025-01-18
C30606,Printer,8,1500,12000,North,2025-11-01
C30607,Printer,7,1500,10500,East,2025-05-31
C30608,Mouse,1,50000,50000,North,2025-12-03
C30609,Mouse,3,25000,75000,North,2025-06-21
C30610,Mouse,9,25000,225000,North,2025-05-27
C30611,Monitor,5,500,2500,North,2025-11-07
C30612,Printer,1,1500,1500,West,2025-01-25
C30613,Monitor,7,12000,84000,North,2025-01-27
C30614,Keyboard,8,12000,96000,West,2025-11-20
C30615,Laptop,5,25000,125000,South,2025-03-02
C30616,Tablet,2,25000,50000,North,2025-08-09
C30617,Monitor,2,12000,24000,South,2025-02-24
C30618,Monitor,4,50000,200000,North,2025-11-13
C30619,Laptop,5,25000,125000,South,2025-11-23
C30620,Mouse,8,50000,400000,South,2025-02-04
C30621,Mouse,7,1500,10500,North,2025-08-16
C30622,Monitor,3,500,1500,South,2025-10-26
C30623,Printer,7,8000,56000,North,2025-06-30
C30624,Tablet,2,8000,16000,North,2025-01-08
C30625,Monitor,2,1500,3000,East,2025-08-06
C30626,Keyboard,8,50000,400000,North,2025-11-18
C30627,Keyboard,10,1500,15000,East,2025-01-13
C30628,Printer,7,50000,350000,East,2025-12-18
C30629,Mouse,5,500,2500,West,2025-01-27
C30630,Keyboard,9,12000,108000,East,2025-08-24
C30631,Printer,4,25000,100000,South,2025-07-01
C30632,Monitor,7,50000,350000,South,2025-07-13
C30633,Keyboard,7,1500,10500,North,2025-11-12
C30634,Printer,1,25000,25000,North,2025-08-10
C30635,Mouse,10,12000,120000,North,2025-07-01
C30636,Laptop,7,12000,84000,South,2025-10-06
C30637,Printer,3,50000,150000,East,2025-01-19
C30638,Keyboard,9,1500,13500,East,2025-10-20
C30639,Mouse,4,50000,200000,East,2025-09-05
C30640,Laptop,1,25000,25000,South,2025-04-09
C30641,Tablet,7,50000,350000,West,2025-05-25
C30642,Printer,2,50000,100000,North,2025-04-02
C30643,Mouse,6,50000,300000,East,2025-03-01
C30644,Monitor,7,12000,84000,West,2025-05-26
C30645,Keyboard,2,12000,24000,West,2025-04-30
C30646,Mouse,8,8000,64000,North,2025-06-17
C30647,Mouse,5,25000,125000,East,2025-05-28
C30648,Laptop,4,8000,32000,West,2025-04-18
C30649,Tablet,2,8000,16000,South,2025-06-13
C30650,Tablet,8,50000,400000,East,2025-05-16
C30651,Tablet,2,50000,100000,South,2025-03-30
C30652,Mouse,2,500,1000,South,2025-12-29
C30653,Tablet,3,50000,150000,East,2025-08-02
C30654,Mouse,5,25000,125000,South,2025-08-07
C30655,Printer,9,25000,225000,South,2025-05-02
C30656,Laptop,8,8000,64000,East,2025-07-02
C30657,Mouse,8,1500,12000,North,2025-11-25
C30658,Monitor,2,1500,3000,South,2025-06-26
C30659,Tablet,7,1500,10500,East,2025-04-19
C30660,Mouse,4,500,2000,North,2025-06-13
C30661,Keyboard,5,1500,7500,South,2025-06-25
C30662,Tablet,7,25000,175000,West,2025-01-03
C30663,Keyboard,2,12000,24000,East,2025-03-11
C30664,Printer,4,1500,6000,East,2025-02-18
C30665,Keyboard,4,8000,32000,West,2025-08-14
C30666,Laptop,9,50000,450000,West,2025-09-16
C30667,Mouse,10,1500,15000,South,2025-03-13
C30668,Monitor,10,8000,80000,North,2025-11-07
C30669,Laptop,6,25000,150000,East,2025-01-05
C30670,Mouse,7,12000,84000,South,2025-06-28
C30671,Tablet,8,12000,96000,South,2025-04-17
C30672,Laptop,8,50000,400000,South,2025-12-08
C30673,Mouse,7,12000,84000,South,2025-05-08
